sale_id,date,retailer_id,product_id,quantity,unit_price,revenue,discount_pct,channel
30064,2024-07-03,29,19,6,304.34,1826.02,20,B2B
30065,2024-07-03,53,66,7,263.42,1843.94,0,B2B
30066,2024-07-03,30,33,10,314.11,3141.09,15,B2B
30067,2024-07-03,106,10,5,148.15,740.75,0,In-Store
30068,2024-07-03,60,7,25,256.48,6412.05,10,In-Store
30069,2024-07-03,73,18,8,219.18,1753.41,20,In-Store
30070,2024-07-03,80,27,25,331.94,8298.5,0,In-Store
30071,2024-07-03,4,40,3,240.33,720.98,20,B2B
30072,2024-07-03,100,41,7,364.34,2550.41,15,In-Store
30073,2024-07-03,14,37,16,492.95,7887.2,0,Online
30074,2024-07-03,90,35,16,37.64,602.21,15,In-Store
30075,2024-07-03,9,41,3,407.21,1221.62,5,In-Store
30076,2024-07-03,111,45,1,474.3,474.3,5,In-Store
30077,2024-07-03,120,63,14,377.62,5286.62,5,In-Store
30078,2024-07-03,94,6,6,309.79,1858.74,0,In-Store
30079,2024-07-03,8,56,14,441.15,6176.12,5,Online
30080,2024-07-03,62,52,1,232.08,232.08,0,Online
30081,2024-07-03,17,40,17,300.41,5106.97,0,In-Store
30082,2024-07-03,12,70,7,96.38,674.64,5,Online
30083,2024-07-03,47,27,10,331.94,3319.4,0,In-Store
30084,2024-07-03,91,5,9,104.85,943.63,15,In-Store
30085,2024-07-03,108,19,10,380.42,3804.2,0,In-Store
30086,2024-07-03,47,63,4,397.49,1589.96,0,In-Store
30087,2024-07-03,116,45,7,499.26,3494.82,0,Online
30088,2024-07-03,93,32,5,217.33,1086.65,0,In-Store
30089,2024-07-03,112,40,7,300.41,2102.87,0,In-Store
30090,2024-07-03,15,49,7,338.72,2371.07,10,B2B
30091,2024-07-03,20,58,17,397.94,6764.98,0,Online
30092,2024-07-03,44,57,5,298.84,1494.2,20,In-Store
30093,2024-07-03,113,5,2,123.35,246.7,0,Online
30094,2024-07-03,20,48,10,412.21,4122.1,0,In-Store
30095,2024-07-03,54,55,11,139.77,1537.47,0,In-Store
30096,2024-07-03,51,44,2,70.4,140.79,15,In-Store
30097,2024-07-03,106,44,20,74.54,1490.76,10,Online
30098,2024-07-03,63,12,12,175.66,2107.92,0,In-Store
30099,2024-07-03,65,35,22,42.07,925.45,5,Online
30100,2024-07-03,30,10,17,125.93,2140.77,15,In-Store
30101,2024-07-03,25,32,1,217.33,217.33,0,B2B
30102,2024-07-03,45,12,18,175.66,3161.88,0,In-Store
30103,2024-07-03,13,49,41,338.72,13887.68,10,In-Store
30104,2024-07-03,106,18,30,219.18,6575.28,20,In-Store
30105,2024-07-03,64,53,6,225.5,1353.02,20,In-Store
30106,2024-07-03,50,60,11,211.26,2323.86,0,Online
30107,2024-07-03,52,51,18,418.09,7525.62,0,In-Store
30108,2024-07-03,70,65,5,53.59,267.95,0,In-Store
30109,2024-07-03,14,49,18,357.54,6435.76,5,In-Store
30110,2024-07-03,93,71,1,412.84,412.84,0,Online
30111,2024-07-03,25,41,1,428.64,428.64,0,Online
30112,2024-07-03,27,17,3,96.79,290.37,0,In-Store
30113,2024-07-03,4,37,7,492.95,3450.65,0,In-Store
30114,2024-07-03,42,61,14,201.26,2817.61,5,In-Store
30115,2024-07-03,35,56,4,464.37,1857.48,0,Online
30116,2024-07-03,56,24,24,375.22,9005.38,15,Online
30117,2024-07-03,32,1,1,152.01,152.01,0,In-Store
30118,2024-07-03,67,71,2,412.84,825.68,0,In-Store
30119,2024-07-03,9,27,1,282.15,282.15,15,B2B
30120,2024-07-03,89,59,1,187.84,187.84,0,In-Store
30121,2024-07-03,71,14,2,209.9,419.8,0,In-Store
30122,2024-07-03,87,79,1,320.84,320.84,0,In-Store
30123,2024-07-03,26,43,8,163.27,1306.14,5,B2B
30124,2024-07-03,69,44,1,82.82,82.82,0,In-Store
30125,2024-07-03,107,49,32,376.36,12043.52,0,B2B
30126,2024-07-03,101,55,31,139.77,4332.87,0,B2B
30127,2024-07-03,22,59,2,159.66,319.33,15,Online
30128,2024-07-03,74,26,9,482.89,4346.01,0,In-Store
30129,2024-07-03,32,20,4,21.56,86.24,0,In-Store
30130,2024-07-03,49,42,24,124.36,2984.69,10,In-Store
30131,2024-07-03,69,39,6,124.5,747.0,0,Online
30132,2024-07-03,21,18,1,232.87,232.87,15,In-Store
30133,2024-07-03,112,36,7,202.49,1417.42,20,In-Store
30134,2024-07-03,50,65,12,48.23,578.77,10,In-Store
30135,2024-07-03,10,2,6,222.52,1335.12,0,In-Store
30136,2024-07-03,3,7,26,284.98,7409.48,0,In-Store
30137,2024-07-03,117,63,31,337.87,10473.86,15,In-Store
30138,2024-07-03,44,15,5,289.46,1447.3,0,In-Store
30139,2024-07-03,65,6,15,263.32,3949.82,15,In-Store
30140,2024-07-03,99,32,17,217.33,3694.61,0,In-Store
30141,2024-07-03,79,55,21,125.79,2641.65,10,In-Store
30142,2024-07-03,110,3,12,98.12,1177.49,15,Online
30143,2024-07-03,31,27,4,265.55,1062.21,20,In-Store
30144,2024-07-04,93,28,5,182.28,911.4,0,Online
30145,2024-07-04,95,70,1,91.31,91.31,10,In-Store
30146,2024-07-04,98,70,19,101.45,1927.55,0,Online
30147,2024-07-04,45,55,18,139.77,2515.86,0,In-Store
30148,2024-07-04,11,62,2,298.68,597.36,0,B2B
30149,2024-07-04,39,29,19,322.93,6135.67,0,Online
30150,2024-07-04,102,39,24,124.5,2988.0,0,B2B
30151,2024-07-04,73,72,3,33.74,101.23,20,Online
30152,2024-07-04,4,63,2,337.87,675.73,15,In-Store
30153,2024-07-04,19,57,20,317.52,6350.35,15,In-Store
30154,2024-07-04,99,32,12,217.33,2607.96,0,Online
30155,2024-07-04,20,31,6,376.79,2260.73,5,In-Store
30156,2024-07-04,24,46,7,467.96,3275.72,0,In-Store
30157,2024-07-04,106,70,20,81.16,1623.2,20,In-Store
30158,2024-07-04,55,80,7,173.46,1214.22,0,B2B
30159,2024-07-04,37,46,2,397.77,795.53,15,B2B
30160,2024-07-04,112,52,16,220.48,3527.62,5,B2B
30161,2024-07-04,30,50,10,291.99,2919.87,10,B2B
30162,2024-07-04,21,41,7,428.64,3000.48,0,B2B
30163,2024-07-04,89,12,32,175.66,5621.12,0,B2B
30164,2024-07-04,111,21,11,437.85,4816.35,0,B2B
30165,2024-07-04,5,61,9,211.85,1906.65,0,In-Store
30166,2024-07-04,118,33,17,295.63,5025.74,20,B2B
30167,2024-07-04,83,59,10,187.84,1878.4,0,B2B
30168,2024-07-04,55,59,28,187.84,5259.52,0,In-Store
30169,2024-07-04,9,11,13,137.51,1787.63,0,Online
30170,2024-07-04,32,50,2,308.21,616.42,5,In-Store
30171,2024-07-04,4,34,11,82.93,912.18,5,In-Store
30172,2024-07-04,45,55,22,139.77,3074.94,0,In-Store
30173,2024-07-04,71,64,10,142.27,1422.7,0,Online
30174,2024-07-04,45,47,2,336.16,672.32,20,In-Store
30175,2024-07-04,34,52,21,220.48,4630.0,5,In-Store
30176,2024-07-04,53,58,24,397.94,9550.56,0,In-Store
30177,2024-07-04,18,57,16,298.84,4781.44,20,B2B
30178,2024-07-04,118,58,4,358.15,1432.58,10,B2B
30179,2024-07-04,100,31,15,337.13,5056.9,15,Online
30180,2024-07-04,38,38,3,407.58,1222.75,15,Online
30181,2024-07-04,1,38,22,479.51,10549.22,0,B2B
30182,2024-07-04,113,20,18,19.4,349.27,10,In-Store
30183,2024-07-04,87,73,3,281.5,844.51,5,Online
30184,2024-07-04,56,44,34,66.26,2252.7,20,B2B
30185,2024-07-04,88,23,29,254.53,7381.37,0,B2B
30186,2024-07-04,23,79,11,320.84,3529.24,0,In-Store
30187,2024-07-04,106,26,11,434.6,4780.61,10,Online
30188,2024-07-04,21,28,4,182.28,729.12,0,In-Store
30189,2024-07-04,90,48,5,412.21,2061.05,0,In-Store
30190,2024-07-04,55,38,11,455.53,5010.88,5,B2B
30191,2024-07-04,14,76,8,67.2,537.6,20,In-Store
30192,2024-07-04,34,36,11,240.45,2645.0,5,Online
30193,2024-07-04,81,62,12,298.68,3584.16,0,In-Store
30194,2024-07-04,76,6,21,294.3,6180.31,5,In-Store
30195,2024-07-04,12,32,23,217.33,4998.59,0,In-Store
30196,2024-07-04,18,56,23,464.37,10680.51,0,B2B
30197,2024-07-04,86,17,5,91.95,459.75,5,In-Store
30198,2024-07-04,67,77,26,251.26,6532.66,20,In-Store
30199,2024-07-04,68,4,15,408.53,6127.95,0,In-Store
30200,2024-07-04,34,80,34,173.46,5897.64,0,B2B
30201,2024-07-04,6,6,16,309.79,4956.64,0,Online
30202,2024-07-04,92,51,13,418.09,5435.17,0,In-Store
30203,2024-07-04,41,74,3,280.05,840.14,20,In-Store
30204,2024-07-04,55,34,2,87.29,174.58,0,Online
30205,2024-07-04,66,9,9,130.42,1173.74,15,In-Store
30206,2024-07-04,76,48,7,350.38,2452.65,15,In-Store
30207,2024-07-04,12,67,4,188.54,754.15,15,B2B
30208,2024-07-04,37,27,16,282.15,4514.38,15,In-Store
30209,2024-07-04,14,7,10,256.48,2564.82,10,B2B
30210,2024-07-04,46,42,9,138.18,1243.62,0,In-Store
30211,2024-07-04,15,11,21,137.51,2887.71,0,In-Store
30212,2024-07-04,6,47,14,420.2,5882.8,0,B2B
30213,2024-07-04,88,54,10,159.56,1595.62,5,Online
30214,2024-07-04,99,54,13,167.96,2183.48,0,B2B
30215,2024-07-04,99,38,19,479.51,9110.69,0,In-Store
30216,2024-07-04,1,12,24,175.66,4215.84,0,In-Store
30217,2024-07-04,77,77,5,282.66,1413.32,10,In-Store
30218,2024-07-04,54,80,9,173.46,1561.14,0,In-Store
30219,2024-07-04,92,52,12,232.08,2784.96,0,B2B
30220,2024-07-04,82,68,20,204.17,4083.48,5,B2B
30221,2024-07-04,49,17,25,82.27,2056.79,15,Online
30222,2024-07-04,102,36,9,202.49,1822.39,20,Online
30223,2024-07-04,58,9,6,145.76,874.55,5,In-Store
30224,2024-07-04,76,15,20,289.46,5789.2,0,B2B
30225,2024-07-04,63,24,28,419.37,11742.3,5,In-Store
30226,2024-07-04,20,44,12,82.82,993.84,0,B2B
30227,2024-07-04,72,78,10,346.82,3468.16,20,Online
30228,2024-07-04,9,9,1,138.09,138.09,10,In-Store
30229,2024-07-04,85,9,1,153.43,153.43,0,In-Store
30230,2024-07-04,29,42,8,138.18,1105.44,0,B2B
30231,2024-07-04,35,79,11,272.71,2999.85,15,In-Store
30232,2024-07-04,48,6,6,294.3,1765.8,5,In-Store
30233,2024-07-04,81,45,4,499.26,1997.04,0,In-Store
30234,2024-07-04,66,48,5,391.6,1958.0,5,In-Store
30235,2024-07-04,117,12,9,140.53,1264.75,20,Online
30236,2024-07-04,16,10,15,125.93,1888.91,15,Online
30237,2024-07-04,90,37,25,492.95,12323.75,0,In-Store
30238,2024-07-04,52,50,9,324.43,2919.87,0,In-Store
30239,2024-07-04,90,42,26,131.27,3413.05,5,B2B
30240,2024-07-04,26,43,4,154.67,618.7,10,In-Store
30241,2024-07-04,29,31,22,396.62,8725.64,0,In-Store
30242,2024-07-04,16,68,15,182.68,2740.23,15,In-Store
30243,2024-07-04,76,18,8,260.27,2082.17,5,In-Store
30244,2024-07-04,77,34,9,82.93,746.33,5,In-Store
30245,2024-07-04,80,42,11,138.18,1519.98,0,In-Store
30246,2024-07-04,15,47,8,336.16,2689.28,20,In-Store
30247,2024-07-04,78,3,6,115.44,692.64,0,In-Store
30248,2024-07-04,99,60,2,211.26,422.52,0,In-Store
30249,2024-07-05,26,17,5,96.79,483.95,0,In-Store
30250,2024-07-05,112,51,7,418.09,2926.63,0,In-Store
30251,2024-07-05,61,5,7,117.18,820.28,5,In-Store
30252,2024-07-05,63,53,4,225.5,902.02,20,Online
30253,2024-07-05,17,44,9,82.82,745.38,0,In-Store
30254,2024-07-05,91,74,7,350.06,2450.42,0,In-Store
30255,2024-07-05,6,26,15,458.75,6881.18,5,B2B
30256,2024-07-05,118,49,22,357.54,7865.92,5,In-Store
30257,2024-07-05,91,24,14,375.22,5253.14,15,Online
30258,2024-07-05,91,24,19,441.44,8387.36,0,In-Store
30259,2024-07-05,103,12,5,166.88,834.38,5,B2B
30260,2024-07-05,1,28,6,182.28,1093.68,0,B2B
30261,2024-07-05,71,30,14,153.67,2151.38,0,B2B
30262,2024-07-05,113,17,4,87.11,348.44,10,In-Store
30263,2024-07-05,105,54,28,167.96,4702.88,0,In-Store
30264,2024-07-05,97,55,32,125.79,4025.38,10,B2B
30265,2024-07-05,79,32,32,184.73,5911.38,15,In-Store
30266,2024-07-05,77,46,17,467.96,7955.32,0,In-Store
30267,2024-07-05,28,27,2,331.94,663.88,0,B2B
30268,2024-07-05,7,74,17,350.06,5951.02,0,Online
30269,2024-07-05,73,38,6,479.51,2877.06,0,B2B
30270,2024-07-05,96,12,5,166.88,834.38,5,In-Store
30271,2024-07-05,41,60,16,200.7,3211.15,5,Online
30272,2024-07-05,51,43,16,171.86,2749.76,0,B2B
30273,2024-07-05,35,79,23,320.84,7379.32,0,B2B
30274,2024-07-05,9,38,6,479.51,2877.06,0,In-Store
30275,2024-07-05,50,43,10,171.86,1718.6,0,B2B
30276,2024-07-05,108,54,14,142.77,1998.72,15,In-Store
30277,2024-07-05,7,28,30,182.28,5468.4,0,In-Store
30278,2024-07-05,115,4,9,347.25,3125.25,15,In-Store
30279,2024-07-05,78,61,14,211.85,2965.9,0,In-Store
30280,2024-07-05,74,3,9,115.44,1038.96,0,B2B
30281,2024-07-05,116,42,9,131.27,1181.44,5,In-Store
30282,2024-07-05,98,57,14,317.52,4445.24,15,B2B
30283,2024-07-05,100,9,18,153.43,2761.74,0,Online
30284,2024-07-05,37,73,14,237.06,3318.78,20,In-Store
30285,2024-07-05,12,44,8,78.68,629.43,5,In-Store
30286,2024-07-05,116,2,6,178.02,1068.1,20,Online
30287,2024-07-05,29,34,19,87.29,1658.51,0,Online
30288,2024-07-05,53,26,22,482.89,10623.58,0,In-Store
30289,2024-07-05,64,67,6,210.72,1264.32,5,In-Store
30290,2024-07-05,16,1,6,144.41,866.46,5,B2B
30291,2024-07-05,113,24,7,375.22,2626.57,15,In-Store
30292,2024-07-05,7,63,9,337.87,3040.8,15,In-Store
30293,2024-07-05,1,57,5,298.84,1494.2,20,B2B
30294,2024-07-05,41,53,14,281.88,3946.32,0,In-Store
30295,2024-07-05,95,80,11,173.46,1908.06,0,In-Store
30296,2024-07-05,65,1,12,129.21,1550.5,15,In-Store
30297,2024-07-05,7,67,19,221.81,4214.39,0,In-Store
30298,2024-07-05,110,68,13,193.43,2514.56,10,In-Store
30299,2024-07-05,33,8,9,45.38,408.43,15,B2B
30300,2024-07-05,56,62,32,298.68,9557.76,0,Online
30301,2024-07-05,111,48,13,412.21,5358.73,0,In-Store
30302,2024-07-05,59,70,16,96.38,1542.04,5,B2B
30303,2024-07-05,3,16,1,498.72,498.72,0,In-Store
30304,2024-07-05,46,30,9,153.67,1383.03,0,Online
30305,2024-07-05,27,59,6,187.84,1127.04,0,In-Store
30306,2024-07-05,19,59,2,178.45,356.9,5,In-Store
30307,2024-07-05,106,2,10,222.52,2225.2,0,Online
30308,2024-07-05,49,39,22,124.5,2739.0,0,In-Store
30309,2024-07-05,70,76,4,79.8,319.2,5,Online
30310,2024-07-05,75,27,4,265.55,1062.21,20,In-Store
30311,2024-07-05,86,38,1,431.56,431.56,10,B2B
30312,2024-07-05,104,77,14,251.26,3517.58,20,B2B
30313,2024-07-05,110,18,8,246.57,1972.58,10,In-Store
30314,2024-07-05,49,61,2,211.85,423.7,0,Online
30315,2024-07-05,58,17,6,96.79,580.74,0,In-Store
30316,2024-07-05,70,71,4,392.2,1568.79,5,In-Store
30317,2024-07-05,17,26,6,482.89,2897.34,0,In-Store
30318,2024-07-05,62,58,15,338.25,5073.73,15,Online
30319,2024-07-05,108,56,19,417.93,7940.73,10,B2B
30320,2024-07-05,96,61,18,211.85,3813.3,0,In-Store
30321,2024-07-05,33,44,11,66.26,728.82,20,Online
30322,2024-07-05,28,21,6,394.07,2364.39,10,In-Store
30323,2024-07-05,24,55,16,139.77,2236.32,0,In-Store
30324,2024-07-05,28,80,5,147.44,737.21,15,In-Store
30325,2024-07-05,108,35,6,42.07,252.4,5,In-Store
30326,2024-07-05,62,6,5,247.83,1239.16,20,In-Store
30327,2024-07-05,59,18,10,260.27,2602.72,5,Online
30328,2024-07-05,64,34,15,87.29,1309.35,0,In-Store
30329,2024-07-05,11,58,11,397.94,4377.34,0,In-Store
30330,2024-07-05,39,23,16,254.53,4072.48,0,B2B
30331,2024-07-05,26,71,2,330.27,660.54,20,In-Store
30332,2024-07-05,80,11,9,130.63,1175.71,5,In-Store
30333,2024-07-05,93,67,14,221.81,3105.34,0,B2B
30334,2024-07-05,82,13,25,49.18,1229.54,5,In-Store
30335,2024-07-05,60,70,6,101.45,608.7,0,In-Store
30336,2024-07-05,103,49,13,376.36,4892.68,0,In-Store
30337,2024-07-05,98,68,16,214.92,3438.72,0,In-Store
30338,2024-07-05,115,46,6,467.96,2807.76,0,B2B
30339,2024-07-05,114,36,2,202.49,404.98,20,In-Store
30340,2024-07-05,94,64,5,142.27,711.35,0,Online
30341,2024-07-05,6,67,2,210.72,421.44,5,In-Store
30342,2024-07-05,6,6,20,309.79,6195.8,0,Online
30343,2024-07-05,61,20,2,20.48,40.96,5,In-Store
30344,2024-07-05,67,74,1,350.06,350.06,0,B2B
30345,2024-07-05,107,39,16,124.5,1992.0,0,B2B
30346,2024-07-05,111,6,7,309.79,2168.53,0,In-Store
30347,2024-07-05,3,52,7,232.08,1624.56,0,B2B
30348,2024-07-05,64,19,3,323.36,970.07,15,In-Store
30349,2024-07-05,18,73,34,296.32,10074.88,0,In-Store
30350,2024-07-05,39,26,11,482.89,5311.79,0,Online
30351,2024-07-05,18,14,4,209.9,839.6,0,In-Store
30352,2024-07-05,69,48,20,412.21,8244.2,0,B2B
30353,2024-07-05,7,29,23,322.93,7427.39,0,B2B
30354,2024-07-05,47,5,18,123.35,2220.3,0,In-Store
30355,2024-07-05,104,6,16,278.81,4460.98,10,In-Store
30356,2024-07-05,112,66,2,263.42,526.84,0,In-Store
30357,2024-07-05,30,51,4,355.38,1421.51,15,In-Store
30358,2024-07-05,80,9,13,153.43,1994.59,0,In-Store
30359,2024-07-05,41,56,30,464.37,13931.1,0,In-Store
30360,2024-07-05,52,27,4,315.34,1261.37,5,B2B
30361,2024-07-05,68,60,22,200.7,4415.33,5,In-Store
30362,2024-07-05,7,46,19,374.37,7112.99,20,B2B
30363,2024-07-05,33,33,10,314.11,3141.09,15,In-Store
30364,2024-07-05,61,44,20,82.82,1656.4,0,Online
30365,2024-07-05,22,41,4,428.64,1714.56,0,B2B
30366,2024-07-05,56,19,11,380.42,4184.62,0,B2B
30367,2024-07-05,117,31,17,356.96,6068.29,10,Online
30368,2024-07-05,40,57,1,373.55,373.55,0,B2B
30369,2024-07-05,13,2,31,200.27,6208.31,10,In-Store
30370,2024-07-05,71,2,6,200.27,1201.61,10,In-Store
30371,2024-07-05,81,26,1,386.31,386.31,20,In-Store
30372,2024-07-05,5,67,1,221.81,221.81,0,In-Store
30373,2024-07-05,25,56,7,464.37,3250.59,0,In-Store
30374,2024-07-05,12,27,16,298.75,4779.94,10,In-Store
30375,2024-07-05,20,67,4,188.54,754.15,15,In-Store
30376,2024-07-05,44,25,5,65.3,326.52,20,In-Store
30377,2024-07-05,44,41,10,342.91,3429.12,20,Online
30378,2024-07-05,112,45,16,499.26,7988.16,0,Online
30379,2024-07-05,106,20,1,17.25,17.25,20,In-Store
30380,2024-07-05,97,44,9,82.82,745.38,0,Online
30381,2024-07-05,11,35,12,37.64,451.66,15,In-Store
30382,2024-07-05,90,41,20,428.64,8572.8,0,In-Store
30383,2024-07-05,89,41,3,385.78,1157.33,10,In-Store
30384,2024-07-05,98,78,14,346.82,4855.42,20,In-Store
30385,2024-07-05,32,25,8,81.63,653.04,0,In-Store
30386,2024-07-05,27,38,3,479.51,1438.53,0,B2B
30387,2024-07-05,29,41,12,428.64,5143.68,0,In-Store
30388,2024-07-05,94,55,6,132.78,796.69,5,In-Store
30389,2024-07-05,1,68,14,171.94,2407.1,20,In-Store
30390,2024-07-05,27,28,7,145.82,1020.77,20,In-Store
30391,2024-07-05,25,58,2,397.94,795.88,0,In-Store
30392,2024-07-05,114,15,1,231.57,231.57,20,In-Store
30393,2024-07-05,109,34,2,87.29,174.58,0,In-Store
30394,2024-07-05,43,40,22,285.39,6278.57,5,B2B
30395,2024-07-05,29,8,14,42.71,597.97,20,B2B
30396,2024-07-05,22,45,6,499.26,2995.56,0,In-Store
30397,2024-07-05,93,29,20,322.93,6458.6,0,B2B
30398,2024-07-05,48,47,4,378.18,1512.72,10,In-Store
30399,2024-07-05,112,2,18,189.14,3404.56,15,Online
30400,2024-07-05,40,8,10,53.39,533.9,0,Online
30401,2024-07-05,19,55,21,139.77,2935.17,0,In-Store
30402,2024-07-05,78,56,8,464.37,3714.96,0,B2B
30403,2024-07-05,7,72,12,33.74,404.93,20,B2B
30404,2024-07-05,105,74,43,315.05,13547.32,10,In-Store
30405,2024-07-05,112,74,10,350.06,3500.6,0,B2B
30406,2024-07-05,56,36,22,253.11,5568.42,0,In-Store
30407,2024-07-05,2,17,13,96.79,1258.27,0,Online
30408,2024-07-05,6,56,16,464.37,7429.92,0,Online
30409,2024-07-05,93,71,6,412.84,2477.04,0,In-Store
30410,2024-07-05,6,55,13,132.78,1726.16,5,Online
30411,2024-07-05,43,27,18,331.94,5974.92,0,In-Store
30412,2024-07-05,44,70,7,91.31,639.13,10,In-Store
30413,2024-07-05,74,53,5,281.88,1409.4,0,B2B
30414,2024-07-05,94,9,7,153.43,1074.01,0,In-Store
30415,2024-07-05,48,6,16,294.3,4708.81,5,In-Store
30416,2024-07-05,38,55,14,139.77,1956.78,0,In-Store
30417,2024-07-05,63,50,4,259.54,1038.18,20,In-Store
30418,2024-07-05,88,46,1,397.77,397.77,15,In-Store
30419,2024-07-05,72,20,10,21.56,215.6,0,In-Store
30420,2024-07-05,41,45,9,499.26,4493.34,0,B2B
30421,2024-07-05,57,31,13,396.62,5156.06,0,Online
30422,2024-07-05,88,24,7,419.37,2935.58,5,B2B
30423,2024-07-05,102,64,2,142.27,284.54,0,In-Store
30424,2024-07-05,35,7,18,227.98,4103.71,20,B2B
30425,2024-07-05,111,12,9,175.66,1580.94,0,Online
30426,2024-07-05,76,77,21,314.07,6595.47,0,In-Store
30427,2024-07-05,115,5,30,117.18,3515.47,5,Online
30428,2024-07-05,56,22,29,386.01,11194.29,0,Online
30429,2024-07-05,79,76,17,67.2,1142.4,20,Online
30430,2024-07-05,104,76,19,84.0,1596.0,0,Online
30431,2024-07-05,100,10,16,148.15,2370.4,0,In-Store
30432,2024-07-05,18,55,19,139.77,2655.63,0,In-Store
30433,2024-07-05,92,49,12,338.72,4064.69,10,B2B
30434,2024-07-05,111,60,14,211.26,2957.64,0,In-Store
30435,2024-07-05,3,63,5,337.87,1689.33,15,Online
30436,2024-07-05,52,44,16,82.82,1325.12,0,B2B
30437,2024-07-05,21,30,10,153.67,1536.7,0,In-Store
30438,2024-07-05,64,36,7,253.11,1771.77,0,In-Store
30439,2024-07-05,51,16,11,448.85,4937.33,10,Online
30440,2024-07-05,11,14,1,199.41,199.41,5,In-Store
30441,2024-07-05,9,16,1,498.72,498.72,0,In-Store
30442,2024-07-05,13,57,5,336.19,1680.97,10,In-Store
30443,2024-07-05,54,29,9,306.78,2761.05,5,Online
30444,2024-07-05,31,36,21,253.11,5315.31,0,In-Store
30445,2024-07-05,68,26,9,482.89,4346.01,0,Online
30446,2024-07-05,36,40,6,300.41,1802.46,0,In-Store
30447,2024-07-05,62,58,6,397.94,2387.64,0,B2B
30448,2024-07-05,92,7,7,242.23,1695.63,15,In-Store
30449,2024-07-05,34,37,32,468.3,14985.68,5,In-Store
30450,2024-07-05,69,68,26,214.92,5587.92,0,In-Store
30451,2024-07-05,109,62,18,253.88,4569.8,15,In-Store
30452,2024-07-05,118,78,2,433.52,867.04,0,Online
30453,2024-07-05,117,69,8,334.26,2674.08,0,In-Store
30454,2024-07-05,16,16,16,498.72,7979.52,0,In-Store
30455,2024-07-05,8,55,8,132.78,1062.25,5,In-Store
30456,2024-07-05,42,59,23,187.84,4320.32,0,In-Store
30457,2024-07-05,8,67,7,210.72,1475.04,5,Online
30458,2024-07-05,1,62,27,283.75,7661.14,5,In-Store
30459,2024-07-05,105,23,15,254.53,3817.95,0,B2B
30460,2024-07-05,44,55,3,139.77,419.31,0,Online
30461,2024-07-05,87,40,16,300.41,4806.56,0,B2B
30462,2024-07-05,34,34,3,82.93,248.78,5,In-Store
30463,2024-07-05,3,15,5,289.46,1447.3,0,In-Store
30464,2024-07-05,66,48,12,391.6,4699.19,5,In-Store
30465,2024-07-05,12,39,16,118.27,1892.4,5,Online
30466,2024-07-05,70,17,5,96.79,483.95,0,In-Store
30467,2024-07-05,58,26,3,482.89,1448.67,0,In-Store
30468,2024-07-05,13,45,22,499.26,10983.72,0,In-Store
30469,2024-07-05,17,33,18,369.54,6651.72,0,B2B
30470,2024-07-05,111,75,6,405.97,2435.82,0,In-Store
30471,2024-07-05,48,36,10,253.11,2531.1,0,Online
30472,2024-07-05,18,10,39,133.34,5200.07,10,Online
30473,2024-07-05,73,45,12,499.26,5991.12,0,Online
30474,2024-07-05,1,46,5,467.96,2339.8,0,In-Store
30475,2024-07-05,55,73,6,296.32,1777.92,0,In-Store
30476,2024-07-05,79,55,22,139.77,3074.94,0,Online
30477,2024-07-05,91,58,12,397.94,4775.28,0,In-Store
30478,2024-07-05,19,9,15,130.42,1956.23,15,In-Store
30479,2024-07-05,69,30,6,138.3,829.82,10,In-Store
30480,2024-07-05,99,51,13,418.09,5435.17,0,In-Store
30481,2024-07-05,20,55,1,118.8,118.8,15,In-Store
30482,2024-07-05,33,39,1,105.83,105.83,15,Online
30483,2024-07-05,93,42,22,138.18,3039.96,0,In-Store
30484,2024-07-05,53,73,22,296.32,6519.04,0,B2B
30485,2024-07-05,65,76,3,71.4,214.2,15,In-Store
30486,2024-07-05,2,30,3,153.67,461.01,0,B2B
30487,2024-07-05,113,30,6,153.67,922.02,0,In-Store
30488,2024-07-05,62,53,8,281.88,2255.04,0,In-Store
30489,2024-07-06,116,2,2,222.52,445.04,0,In-Store
30490,2024-07-06,107,17,29,96.79,2806.91,0,Online
30491,2024-07-06,65,72,1,42.18,42.18,0,Online
30492,2024-07-06,118,14,1,167.92,167.92,20,In-Store
30493,2024-07-06,91,26,16,434.6,6953.62,10,In-Store
30494,2024-07-06,83,59,3,187.84,563.52,0,B2B
30495,2024-07-06,98,2,1,222.52,222.52,0,Online
30496,2024-07-06,75,62,6,298.68,1792.08,0,In-Store
30497,2024-07-06,44,55,1,139.77,139.77,0,In-Store
30498,2024-07-06,52,26,36,482.89,17384.04,0,B2B
30499,2024-07-06,24,65,18,53.59,964.62,0,Online
30500,2024-07-06,65,15,7,289.46,2026.22,0,In-Store
30501,2024-07-06,6,34,1,87.29,87.29,0,In-Store
30502,2024-07-06,1,23,20,203.62,4072.48,20,In-Store
30503,2024-07-06,119,36,1,253.11,253.11,0,Online
30504,2024-07-06,51,49,11,338.72,3725.96,10,In-Store
30505,2024-07-06,65,20,13,21.56,280.28,0,In-Store
30506,2024-07-06,99,11,1,130.63,130.63,5,In-Store
30507,2024-07-06,111,44,15,82.82,1242.3,0,B2B
30508,2024-07-06,60,21,44,350.28,15412.32,20,In-Store
30509,2024-07-06,75,74,2,280.05,560.1,20,In-Store
30510,2024-07-06,110,72,9,42.18,379.62,0,In-Store
30511,2024-07-06,77,77,9,314.07,2826.63,0,In-Store
